arrived_at,num_prefill_tokens,num_decode_tokens
77.54698920249939,1140,430
78.2543420791626,1059,649
78.31393599510193,1354,200
78.68499708175659,167,171
78.70784306526184,1792,50
78.7416570186615,40,134
79.24603009223938,407,104
79.31640410423279,1065,411
79.32308006286621,181,241
79.43140602111816,1314,137
79.46672701835632,181,128
79.78725910186768,163,205
79.78896307945251,2,93
79.81738710403442,1314,203
79.99605798721313,1056,394
80.18268299102783,978,442
80.39677715301514,1217,565
80.42121410369873,1056,398
80.89535617828369,951,445
81.14487218856812,1233,401
81.6287829875946,1317,169
82.06609201431274,1103,520
82.1099100112915,887,375
82.41363310813904,1123,396
82.4977490901947,1095,379
82.91906404495239,1079,419
83.7357451915741,1073,420
83.79767107963562,1147,413
84.02910208702087,212,183
84.571937084198,411,81
84.58816909790039,380,76
84.59738612174988,2522,62
84.67696499824524,990,468
84.89427518844604,1106,414
84.96389698982239,1117,396
85.07641410827637,1147,396
85.46957302093506,127,178
85.73297500610352,1021,428
85.79647707939148,1081,394
86.25901818275452,1104,394
86.52560520172119,1149,429
86.72096800804138,399,86
86.95315909385681,1127,385
87.1067750453949,766,85
87.15881299972534,1073,396
87.34537410736084,91,16
87.36938810348511,922,402
87.41447114944458,1314,220
87.44026207923889,1049,396
87.47872018814087,1048,399
87.9732391834259,1180,404
88.11177706718445,194,217
88.35207509994507,1063,396
88.38156414031982,206,217
88.72622013092041,1083,386
88.98010301589966,1016,436
89.26678419113159,958,427
89.39542007446289,91,16
89.44689512252808,335,18
89.69922709465027,895,114
89.94568204879761,1004,532
90.24258708953857,194,223
90.92269611358643,1001,427
91.01455116271973,954,390
91.30886507034302,4083,44
91.38670706748962,203,217
91.43070197105408,980,385
91.874675989151,91,24
91.97564911842346,428,102
92.26354598999023,878,110
92.28955316543579,4088,41
92.48498106002808,212,164
93.06439900398254,982,411
94.05303502082825,445,174
94.06252908706665,394,86
94.10116219520569,1023,421
94.3277370929718,1314,152
94.51205897331238,1009,420
94.6527271270752,1007,375
94.94545412063599,1161,373
94.99156713485718,4085,52
95.41579699516296,1067,429
95.97635316848755,1038,409
96.49157309532166,1136,422
96.60121297836304,169,217
96.72217297554016,313,18
96.82005500793457,1116,574
97.00796818733215,1240,501
97.01414918899536,1060,58
97.03605604171753,209,167
97.1410071849823,428,108
97.3660500049591,1093,414
97.95563316345215,1045,585
98.17871713638306,435,111
98.41050720214844,1037,390
98.96067118644714,422,95
99.62557315826416,1313,201
99.64481210708618,1184,394
99.6502480506897,1001,396
99.89021015167236,890,387
100.09655618667603,181,140
100.44615912437439,1119,397
100.5821921825409,407,92
101.05771517753601,1188,388
101.1637601852417,1016,375
101.46096801757812,1095,417
101.57090616226196,1027,395
101.72155714035034,1102,455
102.06756615638733,1026,429
102.20109701156616,1996,70
102.2325119972229,1314,139
102.25045609474182,181,173
102.42054605484009,1049,397
102.57346105575562,1132,414
102.58248519897461,1088,386
102.85875201225281,125,205
103.48311805725098,2396,69
103.51206111907959,206,167
103.72990298271179,376,73
104.35615801811218,127,198
104.5595281124115,4078,49
104.91623306274414,404,109
105.2756781578064,1026,409
105.47793197631836,1199,394
105.832200050354,91,16
105.95253801345825,1013,422
105.98032307624817,990,392
106.11192417144775,4083,38
106.33021211624146,1314,200
106.39000797271729,1069,499
106.40837812423706,1017,519
107.00754308700562,200,183
107.19845700263977,124,204
107.34644103050232,895,393
107.95680713653564,399,112
108.05506610870361,410,95
108.62423896789551,1107,388
109.05089712142944,212,217
109.36064910888672,1007,385
110.10993599891663,1052,652
110.11493110656738,1143,388
110.3598701953888,307,18
110.61676716804504,392,91
110.82047009468079,129,185
110.85202503204346,129,159
111.12428998947144,936,431
111.29522800445557,128,205
111.54176712036133,1025,388
112.06691098213196,203,217
112.4785590171814,431,97
112.6253890991211,1000,396
112.73241996765137,1045,496
112.9896399974823,165,192
113.21518898010254,1163,429
113.45030808448792,1143,580
113.81783199310303,1012,389
113.84220218658447,1121,433
113.94042015075684,971,373
114.08738708496094,1088,377
114.52271008491516,1028,498
114.65241003036499,127,202
114.75623106956482,1139,371
114.76408410072327,1100,414
114.7907931804657,1019,403
115.33076500892639,1022,443
115.37321901321411,1176,373
115.39833307266235,1007,403
115.92573404312134,382,38
116.50713205337524,396,107
116.53377318382263,401,147
116.62135910987854,882,135
117.42583012580872,1161,429
117.53253698348999,21,139
117.668044090271,1053,383
117.9525101184845,402,102
117.96782612800598,1037,434
118.39728713035583,4077,81
118.5523190498352,945,504
118.94659900665283,1050,403
119.31185603141785,1036,386
119.34284400939941,4075,91
119.4094090461731,1062,413
119.45964503288269,4105,67
119.57483911514282,1070,398
119.89990305900574,206,181
120.12324404716492,419,130
120.13991212844849,181,132
120.21951913833618,1127,415
120.5123131275177,1043,394
120.86786699295044,4082,104
121.0768129825592,413,95
121.29050016403198,934,378
121.83528900146484,1039,379
122.81742715835571,91,24
123.02289819717407,1017,393
123.03133606910706,1007,468
123.0646140575409,375,66
123.27955102920532,10,146
123.41467809677124,994,414
123.53320717811584,298,18
123.66552114486694,1002,388
123.77759909629822,1021,390
124.25928497314453,209,217
124.40653920173645,386,96
124.44224500656128,1092,415
124.681636095047,403,142
124.68712210655212,415,101
124.7222990989685,1013,363
124.83412313461304,1014,395
124.9344711303711,1034,377
125.10308718681335,1002,396
125.44964003562927,1149,516
125.71480107307434,1112,403
125.78391313552856,1314,159
125.89290308952332,1917,56
126.22477602958679,1043,431
126.23795008659363,1032,421
126.37200212478638,1093,382
126.39654207229614,1173,429
127.16633105278015,203,189
127.34422206878662,390,97
127.87425017356873,4085,59
127.89052605628967,4090,56
127.99180603027344,409,93
128.0973641872406,402,92
128.28853511810303,1354,225
128.81844019889832,181,213
128.88222813606262,1035,414
129.0124740600586,1033,420
129.10144209861755,206,179
129.26042914390564,888,426
129.33487105369568,209,183
129.50560903549194,1102,433
129.67707514762878,1007,424
129.73202300071716,203,167
129.8135941028595,1173,421
129.8189241886139,1080,371
130.09784317016602,395,92
130.10604214668274,1011,677
130.42614102363586,91,24
130.48334503173828,209,167
130.80993819236755,1159,399
130.9085099697113,463,739
131.0925750732422,1094,398
131.09417414665222,130,199
131.37045097351074,203,162
131.72687697410583,206,217
132.12685799598694,1003,373
132.3957040309906,376,88
132.78233814239502,401,125
133.08114910125732,1023,427
133.39237117767334,197,217
133.4361891746521,91,16
134.23307013511658,77,187
134.37165904045105,4083,67
134.46943712234497,1056,396
134.85596799850464,1033,397
134.8808891773224,1118,378
134.93169808387756,1269,152
135.04614114761353,1035,401
135.12674713134766,1256,414
135.12889909744263,1211,450
135.15290307998657,396,89
135.400719165802,4078,46
135.41356301307678,91,16
135.63916397094727,1066,421
135.72914910316467,91,24
135.8245711326599,414,79
136.11990213394165,378,52
136.2269310951233,385,112
137.08055710792542,1314,285
137.50624012947083,401,88
138.15480518341064,404,98
138.16047310829163,91,16
138.43958711624146,194,188
138.576003074646,4086,64
138.8040521144867,1111,389
139.041757106781,1125,395
139.26587319374084,1013,421
139.36323308944702,847,89
140.21407318115234,375,101
140.26456809043884,1046,393
140.3445861339569,395,58
140.46265196800232,402,86
140.77439498901367,1207,386
140.86508703231812,997,415
141.053129196167,191,162
141.22851419448853,978,430
141.2741401195526,200,217
141.47249507904053,1160,421
141.51437902450562,1216,466
141.5158929824829,912,427
141.51689314842224,181,104
141.67662501335144,206,162
142.26434016227722,1010,396
142.43107104301453,975,68
142.83828210830688,1033,396
142.9931800365448,163,157
143.1839520931244,382,62
143.1950511932373,1082,426
143.36702299118042,1311,415
143.40369415283203,200,217
143.4067451953888,4093,91
143.4177210330963,91,16
143.49521112442017,181,85
143.56480813026428,1004,412
144.0428011417389,1315,144
144.29996705055237,203,161
144.63601803779602,960,403
145.38679313659668,1032,387
145.44856119155884,1144,396
145.45949697494507,414,130
145.45978307724,399,86
145.78924202919006,1113,98
145.84534215927124,181,107
146.0547480583191,161,193
146.25245809555054,1001,398
146.4195430278778,371,54
146.55189514160156,1176,385
146.72968101501465,1061,429
146.95642399787903,886,95
147.04010605812073,4101,58
147.1710720062256,1137,428
147.22566103935242,1245,389
147.25581312179565,401,103
147.39690113067627,405,83
147.6087520122528,1319,169
147.99562311172485,1052,429
148.18913006782532,91,24
148.2578830718994,1062,393
148.2599790096283,2042,52
148.27762913703918,4080,74
148.9303731918335,328,18
148.97904205322266,8,122
149.14604115486145,1313,156
149.21245908737183,2278,45
149.26249718666077,1129,414
149.27255201339722,405,110
149.4178171157837,393,105
149.72889614105225,167,187
149.74638199806213,1040,456
149.97719717025757,1113,399
150.01174211502075,1042,411
150.03247714042664,1180,414
150.06393909454346,1069,426
150.18753504753113,209,217
150.8925449848175,1065,426
150.89656114578247,128,173
150.90688920021057,4082,50
150.907133102417,1037,415
151.1553430557251,966,403
151.17042517662048,380,99
151.3258821964264,1087,396
151.3808891773224,218,179
151.41967606544495,387,75
151.5165250301361,1000,498
152.4214370250702,383,114
152.46344113349915,1093,429
152.8619511127472,1262,390
153.0132920742035,1473,450
153.72449398040771,1127,563
154.55868101119995,1076,464
154.66227316856384,1067,393
154.6696240901947,402,73
154.77889204025269,209,179
155.0021641254425,1047,401
155.33796000480652,200,193
155.59751796722412,942,404
155.77119898796082,1072,446
155.8554949760437,1232,419
155.98362016677856,373,91
156.13914799690247,999,395
156.26468706130981,1146,426
156.73722314834595,1049,667
157.08551907539368,1130,375
157.08565402030945,1009,419
157.325257062912,1317,320
157.34548211097717,921,114
157.47055506706238,4084,34
157.52102708816528,1157,429
157.60155701637268,1093,425
157.63749504089355,1035,405
157.63957118988037,1009,395
157.66827416419983,4091,40
157.72193002700806,482,73
158.00012612342834,4076,38
158.00077319145203,401,104
158.06538820266724,1046,429
158.42574310302734,1230,389
158.4437940120697,161,159
159.05300116539001,26,238
159.07338404655457,1108,399
159.21113300323486,378,124
159.21406316757202,1051,410
159.46680903434753,2,93
159.63356709480286,1001,373
159.69176602363586,1059,429
159.84786915779114,996,385
159.85911107063293,1096,396
159.94675397872925,417,98
160.26430010795593,1139,396
160.39840507507324,310,18
160.70518708229065,1027,482
160.79994797706604,1007,388
160.84493803977966,161,150
161.0535910129547,4099,55
161.22098302841187,1025,394
161.27943015098572,1044,413
161.4012050628662,404,108
161.4388620853424,1036,425
161.5036141872406,1098,396
161.67682218551636,405,105
161.70202803611755,4074,50
161.71591806411743,1269,451
161.8161871433258,788,51
162.48370909690857,918,397
162.6643421649933,206,179
162.75670313835144,4076,51
163.02951002120972,1068,664
163.5606300830841,1042,472
163.57587313652039,417,92
163.7570559978485,409,146
163.77685403823853,1002,373
164.2561740875244,942,104
164.4722421169281,983,414
164.57915806770325,4088,67
164.66310214996338,1113,1000
164.73944997787476,203,217
164.82334113121033,435,83
164.85134601593018,4086,37
165.01391410827637,91,16
165.10361313819885,1071,386
165.47642707824707,167,217
165.47751712799072,200,161
165.61158514022827,181,92
165.7912881374359,181,118
166.23829102516174,4090,45
166.28842496871948,1201,546
166.29101705551147,1208,400
166.45280599594116,373,57
166.74990797042847,1005,407
166.83895015716553,130,199
167.06752610206604,1008,398
167.16896200180054,91,16
167.4465320110321,392,109
167.51838397979736,394,94
167.69673919677734,988,466
167.73643612861633,1146,380
167.79382300376892,4089,67
167.83389902114868,1091,436
168.3501591682434,379,87
168.48365712165833,411,93
168.77161502838135,4083,62
169.5914900302887,396,65
169.6546721458435,4088,107
169.88045406341553,4073,29
169.90967106819153,1060,396
169.9426131248474,1046,429
169.95732998847961,398,79
170.22035098075867,3067,101
170.6118700504303,381,99
170.81713104248047,1117,428
170.90233612060547,383,69
170.91184496879578,403,106
171.15253114700317,377,69
171.26367616653442,403,101
171.6047351360321,1145,396
171.78662109375,1209,403
171.9303960800171,893,455
172.57332515716553,1036,411
172.72294998168945,203,217
172.99631214141846,200,217
172.996680021286,299,18
173.23107814788818,1142,436
173.47533512115479,1318,234
174.18585205078125,323,18
174.3386311531067,1023,416
174.45892810821533,1039,593
174.68134903907776,1024,414
175.16707611083984,206,165
175.20567202568054,371,97
175.38935112953186,373,66
175.4399950504303,385,73
175.53304600715637,203,167
175.8820719718933,398,132
175.97556710243225,1241,421
175.99924612045288,1050,374
176.12389707565308,4075,63
176.32546210289001,401,86
176.41854619979858,1436,386
176.60681200027466,389,65
176.83105611801147,386,49
176.86152720451355,1069,426
176.89433598518372,212,217
176.92377710342407,991,373
176.99968814849854,181,112
177.33503317832947,4082,210
177.4263780117035,395,142
178.19573712348938,1007,451
178.22046303749084,395,91
178.713623046875,324,18
178.74666714668274,200,167
178.7688491344452,397,103
178.76900100708008,4074,67
178.83246111869812,452,101
178.9534351825714,391,93
179.03861618041992,1061,429
179.16105914115906,1007,379
179.35631203651428,398,99
179.37475514411926,913,398
179.49671602249146,999,412
179.5481390953064,385,84
179.55750799179077,4096,45
179.89525198936462,1161,408
180.32227206230164,396,113
180.62445616722107,4080,35
180.74311900138855,200,188
180.8043830394745,1116,401
180.83362197875977,1046,531
180.97240614891052,1015,397
180.98993515968323,396,95
181.0719850063324,1320,201
181.07519006729126,1040,396
181.09977316856384,416,153
181.23532509803772,384,61
181.6427299976349,1288,418
181.7252550125122,203,162
181.74389505386353,400,82
181.90127515792847,209,217
181.92679119110107,402,134
181.95932912826538,906,146
182.04439210891724,1312,204
182.13876700401306,4076,92
182.52437710762024,1042,373
182.58469104766846,128,205
182.9254491329193,1067,398
182.99811816215515,1170,398
183.362202167511,1129,396
183.77641415596008,4075,52
183.8673610687256,401,144
183.99783897399902,1032,401
184.09892797470093,407,122
184.14798498153687,1102,425
184.32761597633362,1088,407
184.5410029888153,385,107
184.58538103103638,967,398
184.671373128891,395,83
184.81790018081665,1160,392
184.98820209503174,1019,413
185.0786349773407,4082,31
185.5506420135498,181,172
185.6820411682129,91,24
185.76197504997253,409,125
185.7820360660553,383,58
185.8515191078186,1363,363
185.85792303085327,1034,550
185.86540913581848,200,174
185.9216070175171,4083,46
186.3356671333313,4119,36
186.49687314033508,998,373
186.6212830543518,203,217
186.8907392024994,1317,268
186.93382215499878,1001,399
187.05416417121887,167,168
187.1816921234131,1093,429
187.2160701751709,3053,69
187.27734398841858,373,27
187.30871200561523,4080,61
187.61478805541992,209,194
187.83227109909058,1314,161
187.86016511917114,91,16
188.09888219833374,2584,150
188.10351419448853,1072,446
188.3644940853119,370,69
188.37035202980042,379,88
188.39475417137146,1129,136
188.4477560520172,372,90
188.61085200309753,1297,368
188.6192750930786,1012,420
188.620943069458,377,53
188.8104121685028,1191,411
188.88718104362488,4078,62
189.623389005661,393,101
189.80056810379028,1208,413
190.15091705322266,379,62
190.50915098190308,4132,75
190.8550510406494,394,70
190.8938431739807,425,96
191.0291290283203,313,18
191.05852603912354,134,202
191.12022018432617,181,418
191.70602917671204,1027,405
191.8503451347351,1035,431
191.95773220062256,391,93
192.13535714149475,395,118
192.8411271572113,371,58
193.18336606025696,1098,396
193.27462601661682,1296,398
193.36168599128723,124,159
193.5204620361328,394,104
193.60292506217957,1230,399
193.86169004440308,2786,99
194.01264309883118,380,74
194.19522500038147,91,16
194.87144112586975,1298,402
194.89123702049255,4077,40
195.05782008171082,1101,405
195.24624514579773,998,518
195.398766040802,378,52
195.4073941707611,1033,394
195.4436321258545,4085,53
195.488361120224,4126,113
195.51816415786743,395,90
195.89057397842407,4075,58
196.4255130290985,1120,415
196.52117109298706,420,104
196.78215098381042,1138,396
197.20197010040283,406,89
197.3092269897461,1314,152
197.46443009376526,4089,68
197.8199121952057,1057,445
198.08493304252625,4095,50
198.63743019104004,1074,403
198.7989411354065,1133,432
198.81940603256226,1110,451
198.82248210906982,1005,111
198.82357716560364,853,106
199.09576511383057,1198,396
199.1591920852661,372,61
199.578449010849,4084,66
200.015643119812,381,91
200.17930603027344,1112,404
200.32523918151855,956,75
200.3370771408081,431,99
200.67816615104675,957,414
200.77347612380981,400,85
200.8721001148224,2436,83
201.15213799476624,4075,28
201.36208701133728,394,93
202.08005714416504,1216,456
202.1454520225525,1398,44
202.38095617294312,218,179
202.43894410133362,4100,48
202.48689818382263,391,93
202.60701608657837,383,83
202.70392107963562,22,147
203.0354790687561,1247,398
203.08222818374634,1318,139
203.22044801712036,203,193
203.4025321006775,1135,410
203.52346110343933,1009,393
203.54772996902466,1249,413
203.75106501579285,391,94
203.7763671875,163,158
203.90009307861328,404,71
204.11491012573242,871,103
204.31980800628662,4091,87
204.64172911643982,978,401
204.93911004066467,372,28
205.17734098434448,372,67
205.45164108276367,1165,411
205.4986641407013,1262,373
205.69151306152344,1216,421
205.74128413200378,237,14
205.77211499214172,91,24
205.77687907218933,1196,385
205.9846031665802,1116,411
206.23915314674377,1102,427
206.43323397636414,414,84
206.8507730960846,392,74
207.10073614120483,386,57
207.60192608833313,1111,415
207.66632199287415,997,393
207.67718410491943,987,393
208.3623321056366,203,167
208.4385941028595,3744,67
208.6397511959076,209,217
208.69002509117126,908,90
208.95666098594666,404,126
209.1284260749817,1296,448
209.5025510787964,396,87
209.66070413589478,1035,411
209.74211812019348,416,99
209.8799171447754,167,205
210.00562810897827,2584,174
210.01765418052673,907,429
210.05451703071594,429,108
210.10388207435608,1361,98
210.13731908798218,130,173
210.19096112251282,203,217
210.2682671546936,126,203
210.28650307655334,1082,105
210.4783251285553,397,54
210.50708413124084,4093,35
211.1574239730835,383,72
211.238774061203,416,144
211.41536808013916,1072,411
211.44358015060425,380,112
211.59623217582703,1161,440
211.6090099811554,197,217
211.63599920272827,2426,130
211.77718210220337,368,62
211.80438113212585,1101,402
211.80566596984863,405,142
211.85481715202332,181,119
211.94000816345215,910,60
212.23261904716492,4145,40
212.57572603225708,994,396
212.64918112754822,1201,497
212.89602613449097,4070,77
212.9481921195984,4093,48
213.27104306221008,4093,60
213.3530571460724,400,95
213.404639005661,404,101
213.52148699760437,4122,51
213.62361598014832,1001,371
213.65971517562866,1004,412
213.75372004508972,1118,385
213.9340581893921,391,98
213.98119807243347,4084,36
214.00342416763306,4091,42
214.03923511505127,374,70
214.23875212669373,395,132
214.33472514152527,1318,151
214.73253417015076,373,126
214.77018904685974,167,217
215.41969418525696,404,96
215.84659600257874,399,91
216.02739310264587,309,18
216.17438912391663,914,100
216.54505610466003,398,99
216.55113410949707,923,416
216.76913499832153,392,91
217.5701081752777,206,171
217.58365416526794,2406,33
217.8324899673462,1231,416
217.83436608314514,1181,415
218.0749809741974,374,73
218.22184014320374,396,120
218.3015260696411,181,209
218.662269115448,4082,49
218.77875900268555,4079,53
218.982253074646,1658,82
218.9831120967865,165,158
219.23144602775574,405,133
219.46859097480774,4119,59
219.73542499542236,1205,409
219.88467407226562,1120,397
220.11391711235046,367,49
220.3183310031891,405,96
220.67985320091248,4099,53
220.82411217689514,442,78
220.87840509414673,4074,28
221.40892720222473,1009,399
221.6761291027069,375,94
221.9586181640625,1009,399
222.03475308418274,1313,162
222.09285306930542,1133,432
222.28367614746094,385,77
222.3702051639557,1296,405
222.69839310646057,1199,440
222.70989418029785,1321,180
223.33939719200134,437,92
223.38057017326355,440,84
224.39520907402039,381,67
224.50181198120117,420,103
224.78924703598022,1060,449
225.030611038208,1199,373
225.05266499519348,390,99
225.18917608261108,4122,73
225.2691080570221,4076,39
225.51962399482727,203,217
225.60699009895325,999,575
225.69702911376953,4082,128
225.84076404571533,1231,463
226.19875407218933,1165,409
226.31999707221985,987,393
226.35581016540527,414,101
226.44924116134644,396,102
226.49182510375977,1865,122
226.49463415145874,390,83
226.49692296981812,1083,429
226.56228113174438,373,69
227.2940011024475,4085,37
227.41374611854553,401,89
227.49250102043152,203,183
227.7534430027008,1233,377
228.1523311138153,1133,429
228.25966620445251,4122,64
228.3183310031891,1199,396
228.40521001815796,1226,95
228.49352097511292,1031,397
228.7631549835205,206,189
228.78497219085693,980,516
228.79428601264954,167,179
228.91534113883972,405,128
228.92585611343384,376,62
229.01696705818176,1313,169
229.02027797698975,1320,239
229.1025960445404,1052,101
229.44975113868713,1060,658
229.51212215423584,1049,395
229.65073108673096,408,104
229.79888796806335,91,16
229.95300316810608,1313,234
230.2042191028595,206,186
230.23153710365295,128,159
230.66856408119202,4089,50
230.68212413787842,1150,375
230.6912281513214,1196,425
230.7810251712799,406,102
230.7863450050354,388,92
230.84915614128113,980,396
231.00759506225586,173,158
231.03209018707275,407,91
231.07702207565308,963,407
231.10810804367065,1808,56
231.4109241962433,379,59
231.49750804901123,413,96
231.60184717178345,1146,425
231.91415214538574,1060,397
231.92862606048584,191,217
232.14253902435303,394,93
232.23934602737427,1204,412
232.2701861858368,197,217
232.42056918144226,1207,386
232.51295518875122,23,149
232.5177149772644,396,95
232.57467913627625,923,418
232.65112018585205,396,96
232.65113615989685,923,417
232.67214107513428,1262,415
232.69707107543945,1102,427
232.84573602676392,371,85
233.15755701065063,4075,39
233.2625551223755,1186,371
233.3963701725006,181,111
233.39827919006348,1008,373
233.40798807144165,1225,401
233.53255200386047,1181,426
233.63904809951782,1311,169
233.90057611465454,2216,49
234.01219415664673,200,179
235.0629940032959,1060,397
235.09355211257935,4074,74
235.42235708236694,763,30
235.78725409507751,1353,181
