arrived_at,num_prefill_tokens,num_decode_tokens
645.7390370368958,781,114
656.0731890201569,2529,8
656.320503950119,216,11
656.5734009742737,1076,8
656.5767910480499,24,18
656.6278269290924,1518,11
656.8944160938263,1285,61
657.4394450187683,3865,73
657.4939260482788,749,32
657.773206949234,24,14
657.8732330799103,6028,6
657.8843920230865,220,11
658.0117890834808,1252,18
658.2201199531555,24,17
658.5993111133575,390,7
658.7732520103455,25,9
659.175341129303,390,10
659.273355960846,77,63
659.273365020752,129,9
666.045567035675,1277,7
666.0605430603027,1468,10
666.2751750946045,389,43
666.6461880207062,1759,55
666.7455730438232,52,20
666.766615152359,2203,27
666.9067420959473,7436,8
667.0481960773468,1334,22
667.4479811191559,517,13
668.0458941459656,601,19
668.0481059551239,444,8
668.3230619430542,518,16
668.3741791248322,1734,9
668.4200310707092,866,6
668.445699930191,7436,8
668.7530450820923,925,214
668.7737889289856,7435,20
669.2790241241455,42,64
669.3468019962311,158,25
669.3641581535339,2797,6
669.6457891464233,158,20
669.6472260951996,835,294
670.258819103241,158,12
670.3457250595093,601,11
670.3471970558167,1583,7
670.557177066803,158,6
670.8459730148315,867,13
671.0054171085358,2802,13
671.7473590373993,58,22
671.9492471218109,164,64
671.949590921402,1078,29
672.0698869228363,59,30
672.2826249599457,2702,7
672.389261007309,1759,69
672.8401219844818,602,19
672.9326279163361,1759,6
673.1455481052399,2702,12
673.2455859184265,487,10
673.2464590072632,867,25
673.2671840190887,928,17
673.3643710613251,4844,11
673.3698301315308,603,16
673.4490740299225,1567,13
673.5527820587158,1571,23
673.6477289199829,174,91
673.7899990081787,1763,9
673.8455770015717,486,11
673.9841780662537,6281,7
674.0530700683594,274,9
674.159707069397,65,52
674.1605200767517,4844,39
674.3457860946655,500,18
674.4674370288849,1081,17
674.6891901493073,111,9
674.7479510307312,6282,12
674.7969419956207,493,7
674.853392124176,195,40
675.2466371059418,499,6
675.4976389408112,2044,10
675.8474509716034,869,10
675.8492360115051,2912,20
675.9456140995026,498,11
675.9514539241791,2151,17
849.4731559753418,327,6
849.4764361381531,1031,15
849.488734960556,1526,43
849.4933359622955,3318,8
849.5758850574493,7436,13
849.6032710075378,1599,16
849.6733500957489,1179,15
849.9899830818176,1907,9
849.9901340007782,6498,7
849.9902811050415,1583,13
849.9970951080322,1039,6
850.0280649662018,2325,12
850.1851201057434,142,57
850.1858551502228,1488,9
850.1892340183258,480,9
850.2446849346161,1606,27
850.3343939781189,4189,9
850.3345401287079,1817,6
850.3354239463806,2303,25
850.3355650901794,585,35
850.3409841060638,4226,9
850.440290927887,790,16
850.4420709609985,5025,15
850.5386080741882,528,13
851.2814910411835,1375,7
851.3776049613953,2046,9
851.4019939899445,7404,6
851.5093059539795,89,15
851.5751960277557,6209,16
851.7020330429077,6110,24
851.8218851089478,2326,9
852.2732100486755,1377,6
852.3777539730072,2327,8
853.0793471336365,1697,36
853.0794129371643,68,7
853.4824221134186,7437,8
853.4833481311798,1256,8
853.5836689472198,123,17
854.0805220603943,1792,13
854.1786179542542,641,11
854.277899980545,682,12
854.2834761142731,67,15
854.2850501537323,1526,56
854.3820741176605,3541,25
854.4742691516876,6555,15
854.4777579307556,996,6
854.6769680976868,1795,16
854.6779930591583,620,94
854.7778840065002,5146,33
854.7816801071167,1528,70
854.8775379657745,997,7
854.8776409626007,1377,13
854.9740610122681,998,6
854.9789941310883,805,7
855.6879920959473,1054,6
855.7863409519196,1782,12
855.7873239517212,2414,12
855.8787159919739,1188,6
855.8787989616394,699,20
855.8880980014801,3712,9
855.8881831169128,1053,13
855.8890070915222,300,7
855.9823310375214,1025,7
855.9829339981079,1260,13
856.0868859291077,2433,6
856.1818330287933,1050,25
856.1836709976196,60,6
856.2786710262299,1025,7
856.2846989631653,824,40
856.4814670085907,1039,6
856.5794100761414,2315,8
856.5796020030975,1829,6
856.5804679393768,1878,14
856.6373989582062,7437,9
856.6382670402527,1273,27
856.6782779693604,998,6
856.7375450134277,7411,7
856.7777829170227,1699,7
856.7787630558014,2832,14
856.8383541107178,2887,6
856.8785741329193,1378,19
856.878632068634,88,11
856.8796219825745,1797,16
856.9783749580383,7409,28
856.9785299301147,1798,9
857.037563085556,4235,6
857.0395519733429,2492,11
857.0840611457825,126,32
857.0859620571136,700,12
857.1401309967041,1733,7
857.1410710811615,894,9
857.1753261089325,1561,219
857.1763651371002,1797,14
857.1773891448975,5186,7
857.1889989376068,4434,10
857.2389650344849,7436,7
857.2866899967194,6593,7
857.2874691486359,6183,15
857.3783020973206,1601,67
857.3795459270477,7154,13
857.3834431171417,1510,6
857.3849430084229,61,8
857.3858571052551,1587,9
857.3860621452332,100,33
857.3871309757233,122,15
857.47838306427,621,154
857.4785919189453,178,35
857.4810330867767,700,14
857.4821140766144,995,15
857.4842350482941,1393,34
857.4850890636444,1783,15
857.5350570678711,977,11
857.5743119716644,1701,15
857.575325012207,1799,11
857.5792000293732,2347,9
857.5843420028687,945,6
857.7363240718842,7436,9
857.7369730472565,1604,55
857.8343501091003,349,6
857.8363130092621,1352,13
857.8436739444733,7411,8
857.8446869850159,2380,36
857.9410319328308,2892,57
857.9419739246368,404,23
857.9421889781952,7436,6
857.9895441532135,2347,9
857.9903841018677,1054,8
857.9926719665527,5105,8
858.082132101059,2968,9
858.179652929306,1177,19
858.1797840595245,3538,11
858.1839001178741,2433,6
858.1877729892731,208,8
858.188591003418,700,14
858.2832601070404,882,77
858.2843251228333,184,9
858.2849409580231,1041,13
858.2852230072021,5735,7
858.2853329181671,945,7
858.2866530418396,123,16
858.3788480758667,6594,12
858.3806879520416,1847,70
858.3843510150909,945,10
858.3881001472473,2968,9
858.3890299797058,885,6
858.4775290489197,1000,64
858.4809880256653,1041,24
858.4818000793457,1849,6
858.5742819309235,184,9
858.583477973938,620,81
858.5844831466675,1374,10
858.6744699478149,2893,19
858.680212020874,1843,9
858.7734639644623,430,18
858.7801830768585,5510,9
858.8731830120087,485,55
858.8810141086578,186,13
859.1872870922089,2101,10
859.1883471012115,2989,7
859.3790791034698,949,6
859.4795520305634,1833,13
859.483638048172,1197,7
859.4844441413879,1403,7
859.4858889579773,895,20
859.4865779876709,1692,30
859.4885349273682,2968,9
859.5832860469818,892,42
859.5871541500092,1014,45
859.5872700214386,131,15
859.6359739303589,985,9
859.6369349956512,1042,13
859.8390090465546,349,15
859.8402359485626,4232,33
859.841019153595,751,20
859.8410861492157,1943,24
859.841236114502,2311,12
859.9913189411163,299,7
860.0376949310303,238,10
860.0387110710144,4102,6
860.0394921302795,7435,46
860.0795879364014,4056,32
860.0806970596313,897,12
860.0807740688324,6185,15
860.1399190425873,2310,30
860.1399509906769,7434,40
860.179044008255,2410,16
860.1834139823914,6596,26
860.187931060791,1402,6
860.2396891117096,909,19
860.2428929805756,3147,7
860.2429671287537,237,6
860.2792711257935,1003,13
860.2793319225311,2169,16
860.2870740890503,1059,10
860.2890720367432,2571,7
860.3603291511536,2882,6
860.3606109619141,3053,9
860.3764610290527,1701,13
860.3764679431915,3543,11
860.3806080818176,899,6
860.3816499710083,1403,6
860.3858921527863,900,9
860.3879220485687,1261,13
860.4376499652863,3053,9
860.4765329360962,1510,11
860.4791390895844,1056,15
860.4865469932556,1584,12
860.4866449832916,6191,11
860.4876430034637,1852,110
860.5442941188812,7436,17
860.5453469753265,2481,7
860.5790209770203,674,7
860.5790660381317,431,29
860.5839779376984,3493,8
860.6828091144562,2410,20
860.683620929718,1060,28
860.6856579780579,1700,22
860.6868660449982,1413,11
860.6888301372528,900,9
860.7423450946808,542,30
860.7790429592133,67,9
860.8379881381989,3148,106
860.8399150371552,4235,12
860.9346659183502,900,23
860.9379990100861,474,14
860.9383330345154,7436,9
860.9400410652161,7408,46
860.9402720928192,1031,53
861.035325050354,1731,13
861.0353910923004,111,27
861.0403070449829,979,7
861.0413870811462,2852,7
861.0424160957336,2386,6
861.0440349578857,2591,7
861.0442130565643,5031,9
861.1403019428253,910,16
861.1413280963898,1968,10
861.1790039539337,2077,10
861.238667011261,7436,14
861.2389180660248,3632,11
861.2399530410767,1351,6
861.241152048111,523,22
861.2437479496002,2590,12
861.3343839645386,5040,53
861.3344521522522,4046,6
861.3751020431519,140,7
861.3837070465088,2572,7
861.3886971473694,1061,13
861.4763159751892,276,174
861.4799230098724,6599,81
861.4834470748901,1955,27
861.5774049758911,1846,7
861.5784440040588,2316,11
861.583389043808,2572,37
861.5860171318054,7265,11
861.5872220993042,4926,10
861.5884640216827,302,40
861.5885789394379,1695,20
861.6345789432526,7436,60
861.643669128418,2673,6
861.6446900367737,2190,155
861.6794080734253,831,15
861.6795630455017,1007,6
861.6833820343018,1013,14
861.683434009552,1018,6
861.6854200363159,66,42
861.686280965805,832,9
861.687173128128,2410,13
861.6882939338684,341,6
861.7342939376831,1968,11
861.7389991283417,4240,71
861.782212972641,2228,7
861.7834439277649,832,14
861.7861120700836,342,15
861.7869820594788,66,17
861.7871460914612,1778,51
861.7872030735016,2228,7
861.8362400531769,2139,13
861.8796060085297,3760,9
861.8836400508881,2228,7
861.9398369789124,1559,6
861.9399600028992,2494,7
861.94123005867,1705,30
861.9414100646973,2218,103
861.9809279441833,2554,31
861.9811019897461,1779,7
862.078910112381,127,23
862.1391880512238,1738,15
862.141214132309,1705,25
862.142410993576,1559,9
862.1425580978394,615,177
862.1442091464996,2136,19
862.145033121109,1739,7
862.1787810325623,135,13
862.1838800907135,902,12
862.1872940063477,2099,12
862.188159942627,875,82
862.2370779514313,527,42
862.2371101379395,1798,45
862.2433519363403,570,9
862.2811651229858,342,12
862.2842321395874,67,10
862.2852411270142,620,22
862.2863919734955,675,6
862.3394861221313,2488,10
862.3750400543213,4756,9
862.3810861110687,1960,74
862.3824450969696,675,16
862.387512922287,1262,7
862.3876049518585,4928,11
862.4342050552368,2319,157
862.4350879192352,7435,11
862.4808070659637,1513,6
862.4810240268707,1385,19
862.4817130565643,1263,9
862.4829530715942,68,9
862.4849331378937,1021,62
862.4884049892426,2556,11
862.4891481399536,2230,6
862.5412809848785,7435,17
862.5454030036926,2487,6
862.5744500160217,276,10
862.5840580463409,2559,12
862.5845029354095,6556,23
862.6351299285889,152,6
862.6351521015167,1743,24
862.641154050827,2164,6
862.6433589458466,1705,76
862.6733090877533,142,30
862.6818161010742,125,14
862.7382340431213,571,8
862.7408850193024,1622,9
862.7788150310516,903,416
862.7825710773468,2559,23
862.7860140800476,2044,16
862.7880101203918,877,76
862.8399329185486,2317,19
862.840124130249,1111,6
862.8834490776062,887,9
862.8842401504517,1237,10
862.8863189220428,1263,26
862.9370911121368,2163,14
862.9371809959412,2484,16
862.9373841285706,2314,112
862.9385440349579,1673,11
862.9414391517639,4114,6
862.942323923111,2314,23
862.9774141311646,279,9
862.9804451465607,2512,6
862.9805870056152,530,130
862.9837410449982,3781,14
862.9839699268341,621,10
862.98481798172,1512,7
863.0405230522156,4682,11
863.0841970443726,1053,20
863.085695028305,1187,8
863.0870530605316,1264,9
863.0891299247742,877,12
863.1389660835266,1508,11
863.1398501396179,2750,19
863.1420941352844,475,23
863.1846590042114,1265,8
863.2422261238098,2493,51
863.2434179782867,2316,28
863.3766529560089,7418,6
863.3808779716492,1386,40
863.3855650424957,1919,17
863.3857710361481,89,18
863.4737870693207,6108,16
863.4737939834595,1566,97
863.4762711524963,622,28
863.5427930355072,205,6
863.5789110660553,1001,16
863.5801939964294,622,16
863.5810749530792,1054,11
863.5813510417938,5177,11
863.586611032486,700,8
863.6342670917511,3689,27
863.6421830654144,2315,10
863.6430420875549,530,19
863.680496931076,1566,70
863.6815459728241,2983,20
863.6822550296783,7435,6
863.685161113739,1051,9
863.6871211528778,1428,13
863.7784440517426,2513,6
863.7809770107269,4434,8
863.7810399532318,122,19
863.7813301086426,187,15
863.7822470664978,1267,8
863.7825500965118,2982,19
863.7825930118561,475,176
863.7826499938965,1546,8
863.7826571464539,1566,28
863.7833261489868,1783,8
863.7834420204163,3782,8
863.7845890522003,1385,14
863.7851679325104,130,18
863.8345921039581,2169,58
863.8363809585571,528,26
863.8390040397644,1672,7
863.8399140834808,911,16
863.8407330513,4121,8
863.8438019752502,7436,405
863.84503698349,2135,11
863.8798999786377,7422,21
863.8817939758301,622,35
863.885880947113,1267,17
863.9347789287567,4107,6
863.9427530765533,1672,10
863.9433679580688,550,15
863.9822659492493,3165,23
863.9823451042175,894,11
864.0014860630035,534,58
864.0341420173645,532,52
864.0793540477753,625,53
864.0815689563751,1385,32
864.0826930999756,1441,6
864.1400771141052,579,9
864.1409389972687,3004,32
864.1748809814453,1097,12
864.2345170974731,2317,21
864.2397520542145,3314,59
864.2434871196747,1800,10
864.2435281276703,615,16
864.2436139583588,4771,11
864.273931980133,143,11
864.3349249362946,4022,12
864.3384580612183,2317,7
864.3392491340637,887,10
864.442281961441,887,16
864.6344680786133,854,60
864.6345820426941,1867,20
864.6384069919586,996,8
864.6392059326172,152,6
864.7410690784454,1800,7
864.7417559623718,2936,17
864.7419221401215,2331,136
864.8357169628143,3695,19
864.8364269733429,1162,28
864.8366749286652,1111,12
864.8403570652008,2220,8
864.8404750823975,997,6
864.8423800468445,962,34
864.9408700466156,2222,15
865.0378620624542,2332,37
865.0433440208435,2322,28
865.074893951416,2316,8
865.07501912117,2990,16
865.1350209712982,1674,14
865.1388010978699,278,46
865.1436340808868,132,17
865.1438720226288,997,41
865.2409970760345,578,9
865.3347461223602,1021,15
865.3377101421356,4243,7
865.3377559185028,4995,14
865.3395330905914,2766,13
865.3395969867706,2511,12
865.3396980762482,6097,129
865.3407609462738,997,16
865.3748750686646,748,9
865.441132068634,1745,9
865.4421000480652,2322,120
865.4438979625702,997,22
865.4440190792084,22,52
865.6777310371399,1016,89
865.7372601032257,2322,27
865.7374520301819,4682,22
865.7769749164581,4133,39
865.8408970832825,3651,58
865.9389979839325,1890,9
865.9401750564575,4994,20
865.944324016571,156,57
865.9444310665131,3033,9
866.2751960754395,4592,30
866.3745770454407,186,11
866.3745830059052,1755,9
866.3747000694275,1915,90
866.4732239246368,748,12
866.6766300201416,586,19
866.6768069267273,750,7
866.97687292099,6559,16
867.2732210159302,1387,84
867.3758010864258,7436,6
867.7150070667267,1506,79
867.727175951004,1728,43
867.8973240852356,535,18
867.8984649181366,218,21
868.1118290424347,2283,9
868.1733429431915,550,7
868.3734350204468,7436,12
868.4062249660492,92,19
868.5419960021973,6560,12
868.7732861042023,3788,13
868.9732129573822,1444,14
868.98734998703,1813,9
869.2731649875641,536,76
869.3733959197998,1079,16
869.3754370212555,6561,17
869.7363879680634,1504,20
869.7755720615387,636,14
869.8187911510468,3026,84
869.8732209205627,219,6
870.0968470573425,1079,6
870.2612690925598,536,10
870.5733640193939,3758,6
870.7958960533142,1079,16
870.9298229217529,536,18
870.932774066925,637,14
871.3731570243835,1763,6
871.8143389225006,1377,28
871.815526008606,3758,6
872.0253810882568,189,12
872.1199979782104,7435,13
872.1899781227112,547,11
872.2771520614624,1652,10
872.2776839733124,1815,52
872.9360499382019,3757,6
873.0886850357056,6357,6
873.5662140846252,753,7
873.5663249492645,538,11
873.5911240577698,95,9
873.6293320655823,1445,13
873.6733160018921,7009,10
873.6741800308228,64,12
874.0731859207153,638,19
874.0735130310059,1506,169
874.3803210258484,958,162
874.5782399177551,65,10
874.675243139267,7435,16
874.773234128952,231,7
875.0734379291534,1508,61
875.1752090454102,3227,34
875.1753480434418,2316,8
875.3733229637146,1816,72
875.6762070655823,1378,6
875.7732889652252,232,6
875.8734240531921,924,13
875.8756859302521,6190,225
875.8757610321045,4593,7
875.8758749961853,7435,17
875.9732100963593,639,37
875.9732749462128,2512,6
876.1731870174408,960,8
876.1762659549713,4084,12
876.6778011322021,7435,12
876.776566028595,3553,10
877.0086359977722,7010,11
877.6178460121155,1511,184
877.9917929172516,640,28
878.6341619491577,4135,895
878.7145900726318,149,9
878.9073829650879,1669,9
878.9155831336975,1669,23
879.0761680603027,940,10
879.1750259399414,2321,19
879.5732800960541,1570,6
879.6773509979248,1352,11
879.6938719749451,1290,8
879.9784500598907,1781,25
879.9981911182404,1380,14
880.0768520832062,1506,6
880.0769140720367,1816,43
880.2768630981445,539,37
880.2795181274414,104,7
880.7733769416809,192,7
880.9742479324341,1292,11
881.5733850002289,1818,7
881.7738900184631,4366,9
881.8733401298523,193,11
881.874489068985,19,6
881.9731559753418,229,9
881.9759609699249,1817,6
882.1148099899292,107,15
885.1542210578918,2711,82
885.1543049812317,1147,12
885.1570711135864,1090,6
885.2542190551758,278,22
885.501482963562,16,76
885.7543959617615,1952,8
885.955374956131,3344,16
885.9553971290588,5520,10
894.3614799976349,842,14
894.4607739448547,842,103
897.1561510562897,3347,15
897.2581219673157,1338,49
897.3598449230194,188,6
897.4612209796906,1053,69
897.4620931148529,1217,13
897.465264081955,737,35
897.5541241168976,2888,11
897.5542781352997,6169,6
897.5598261356354,842,31
897.5621390342712,2919,9
897.6590740680695,2638,16
897.6603319644928,188,13
897.6627471446991,210,15
897.7594430446625,1342,120
897.759712934494,1278,172
897.7606730461121,6166,12
897.7616620063782,2087,15
897.8576650619507,368,11
898.1574630737305,5690,10
898.2567369937897,842,84
898.2576401233673,1153,37
898.258682012558,189,15
898.258857011795,1219,11
898.2597551345825,788,11
898.3585040569305,2889,32
898.3594810962677,1342,106
898.4634110927582,1221,13
898.4643790721893,1155,6
898.4646141529083,1697,100
898.5628969669342,2290,10
898.6598861217499,1697,13
898.6616189479828,189,17
898.6628880500793,4653,10
898.6648850440979,844,109
898.7621290683746,1196,18
898.8611040115356,287,7
898.862270116806,2920,18
899.1581799983978,190,32
899.3566119670868,288,26
899.3572280406952,844,112
899.5560259819031,5691,14
899.6543500423431,2932,10
899.6567721366882,2437,9
899.7554681301117,192,7
899.8566319942474,2085,11
899.857234954834,372,12
899.8572590351105,2928,10
900.0545001029968,1662,16
900.056704044342,6178,25
900.0569469928741,54,40
900.2544929981232,2290,10
900.257884979248,1343,10
900.755154132843,373,9
900.7553660869598,7436,10
900.7560260295868,1082,9
900.8567380905151,193,13
900.8567850589752,81,15
900.9584829807281,1065,18
901.1565570831299,2928,11
901.2555191516876,291,21
902.0543100833893,1342,57
902.0621271133423,288,10
902.3356840610504,1908,14
902.3373839855194,291,6
902.4542760848999,1744,9
902.8543210029602,1342,10
902.9542589187622,2612,290
902.9882810115814,1187,10
903.0615470409393,79,73
903.154403924942,1342,22
903.1565010547638,2892,9
903.2552499771118,292,22
909.035651922226,2088,16
909.1804659366608,1465,10
909.2348279953003,2324,6
909.2500419616699,6082,12
909.2584891319275,2357,8
909.3353190422058,4195,12
909.3355710506439,682,16
909.3394999504089,2920,8
909.4346139431,172,11
909.4346370697021,640,14
909.435389995575,1065,10
909.6822140216827,682,8
909.7407040596008,800,20
909.8837430477142,3083,13
909.9548919200897,2672,8
910.1352820396423,2089,11
910.1353900432587,2505,75
910.2354419231415,2356,10
910.2357189655304,682,8
910.240385055542,3083,13
910.3350689411163,2187,20
910.434867143631,643,6
910.4456861019135,403,18
910.7355051040649,682,13
910.7388141155243,2951,11
911.0371520519257,798,39
911.2352459430695,3088,9
911.3377709388733,2921,24
911.5444269180298,1064,10
911.6372051239014,2338,12
911.6373250484467,2357,13
911.6626131534576,2087,7
911.8473250865936,685,11
911.8962099552155,230,76
912.3357269763947,4512,9
912.3458099365234,236,7
912.4414439201355,3216,9
912.6375670433044,684,9
912.8360481262207,3089,13
912.937334060669,713,11
913.0354399681091,1064,10
913.1352980136871,2340,10
913.1371500492096,539,11
913.1373591423035,37,7
913.3348140716553,713,13
913.3356449604034,404,27
913.5364439487457,2341,7
913.634880065918,2417,16
913.9479370117188,231,42
913.9684920310974,2952,10
914.1584990024567,3219,6
914.1586670875549,418,6
914.1617920398712,2434,7
914.6690061092377,1983,27
914.6940860748291,6081,11
914.7345781326294,944,24
915.0713319778442,2952,26
915.1359269618988,3222,7
915.2361919879913,2434,7
915.2373559474945,3140,13
915.2864460945129,2343,10
915.5623531341553,2432,34
916.0748550891876,2087,14
916.1245441436768,1599,9
916.1439740657806,2087,12
916.2345371246338,661,14
916.2692849636078,2191,7
916.3359789848328,6191,7
916.3361949920654,2417,9
916.4345309734344,6083,9
916.445513010025,935,45
916.5346291065216,1183,13
916.550637960434,3105,9
916.6675019264221,1683,9
916.7760450839996,3219,21
916.8369081020355,2087,7
917.0450069904327,3839,48
917.0456371307373,5536,39
917.0472509860992,228,29
917.0641231536865,4017,14
917.0849859714508,229,28
917.0994830131531,2417,9
917.1611919403076,1227,15
917.3345289230347,1736,9
917.3454859256744,1861,18
917.3535871505737,3560,14
917.5491919517517,1764,57
917.6470730304718,1789,9
917.844377040863,2194,13
917.8877670764923,3307,50
917.9354691505432,2454,8
917.9712009429932,2086,7
918.0366439819336,7436,12
918.0560920238495,303,13
918.1383099555969,820,274
918.1472220420837,1864,190
918.1690130233765,2417,9
918.169851064682,1739,46
918.2487370967865,772,9
918.33580493927,3841,6
918.3359379768372,1033,6
918.4369411468506,1738,9
918.5355861186981,3054,14
918.5417850017548,2454,8
918.7382650375366,2150,19
918.7551429271698,2687,13
918.8473610877991,1690,58
918.8475360870361,101,9
918.8475539684296,772,7
918.850800037384,3220,52
918.8568141460419,2086,7
918.9353120326996,2037,9
918.9364020824432,718,8
918.9631540775299,1967,361
919.1455271244049,772,9
919.2455401420593,1791,8
919.2463281154633,2980,7
919.278825044632,2975,6
919.434720993042,2358,8
919.4481110572815,2445,14
919.5504040718079,2687,13
919.6512460708618,189,9
919.7661831378937,2980,7
919.8017520904541,1206,14
919.8475110530853,4019,6
919.8489599227905,2357,7
919.918662071228,2548,9
919.9477779865265,1379,126
920.0350289344788,398,10
920.0455539226532,1241,19
920.148421049118,5591,37
920.1485090255737,1865,12
920.1568911075592,2385,23
920.1846880912781,1740,14
920.3364861011505,950,22
920.4354920387268,2345,13
920.4576449394226,2687,23
920.5876100063324,1865,14
920.5979769229889,1693,6
920.7353711128235,2039,7
920.7414331436157,1740,7
920.9347040653229,2603,6
921.0368750095367,2087,13
921.2382371425629,2361,8
921.4345331192017,1473,10
921.5400259494781,688,28
921.6401419639587,992,12
921.6717820167542,4420,20
921.7643520832062,840,16
921.8350520133972,719,10
921.8350739479065,1986,6
921.8388640880585,2088,13
921.8509390354156,2563,6
921.8598380088806,2687,54
921.945650100708,104,76
922.0343010425568,1064,10
922.1054289340973,244,16
922.1457071304321,1792,6
922.2479691505432,15,21
922.3365180492401,228,11
922.3365590572357,720,8
922.3457679748535,1105,25
922.3478391170502,1609,15
922.354346036911,132,37
922.3987200260162,244,6
922.9461250305176,2689,13
923.0455269813538,103,74
923.0869710445404,4820,39
923.1455309391022,1834,25
923.2529759407043,1793,10
923.2538909912109,2189,9
923.2538981437683,941,9
923.2540550231934,189,109
923.4351079463959,720,9
923.4353029727936,2363,6
923.5029730796814,1697,11
923.5352511405945,690,17
923.5437209606171,2091,10
923.5803809165955,106,7
923.6341481208801,492,8
923.7468750476837,692,11
923.8529529571533,2418,27
923.9447820186615,992,25
923.945708990097,1108,6
923.9519209861755,250,15
924.0377249717712,2924,7
924.0475399494171,3712,12
924.0484139919281,944,20
924.2351970672607,800,15
924.2353200912476,693,13
924.249146938324,1742,12
924.4368851184845,1675,20
924.6497600078583,106,7
924.661721944809,1688,10
924.73548412323,3224,45
924.7489819526672,1295,10
924.9373769760132,694,18
925.0372271537781,3380,29
925.0401930809021,1742,9
925.0411789417267,1934,15
925.1390030384064,1181,9
925.3370161056519,2389,15
925.3411359786987,694,13
925.5410830974579,3909,928
925.6363141536713,172,15
925.6363451480865,994,19
925.7397480010986,7428,13
925.838840007782,4207,14
926.2349989414215,1183,9
926.3365111351013,7428,7
926.3386549949646,1743,10
926.4356620311737,2195,6
926.5425140857697,4209,7
926.6353189945221,2947,7
926.6353530883789,245,77
926.7359130382538,360,9
926.8726329803467,1679,6
926.9674029350281,1002,9
927.2234871387482,2673,18
927.3217179775238,1185,14
927.323245048523,1062,10
927.5417969226837,1679,9
927.6401839256287,952,10
927.7367560863495,7423,17
927.8351209163666,699,11
928.4407329559326,3380,9
928.5354080200195,50,9
928.6367409229279,1060,10
928.6367681026459,699,6
928.7364621162415,953,17
928.8363220691681,699,15
929.0351359844208,469,7
929.2587640285492,2539,16
929.2759840488434,50,9
929.337671995163,699,25
929.3377680778503,539,15
929.3377950191498,3227,45
929.3386600017548,1060,9
929.535717010498,3058,246
929.5358309745789,369,43
929.535875082016,616,134
929.7352831363678,799,9
929.9368059635162,227,6
930.0994341373444,2398,11
930.1616561412811,235,8
930.2390530109406,2951,11
930.2391650676727,799,11
930.2453200817108,698,25
930.3356671333313,2539,10
930.3357579708099,1942,45
930.4348931312561,3384,9
930.6368401050568,1229,18
930.9600179195404,2399,24
931.258994102478,3647,94
931.4657909870148,368,32
931.6398980617523,1231,15
931.734815120697,1554,46
931.9247250556946,1725,9
932.2673261165619,109,19
932.3765749931335,2674,6
932.4348549842834,237,42
932.5355350971222,233,6
932.7354590892792,1060,10
932.7401900291443,238,6
932.8352110385895,1185,19
932.8647720813751,2718,8
932.9354701042175,2402,14
933.3345210552216,1030,10
933.5354001522064,1060,10
933.540885925293,1235,15
933.7358429431915,370,131
933.8762290477753,2399,15
933.8881230354309,2270,6
934.3350169658661,7435,9
1073.0557990074158,1338,8
1073.1572439670563,1855,15
1073.2541711330414,3598,13
1073.255753993988,1178,27
1073.262676000595,572,9
1073.5063490867615,51,8
1073.6542921066284,4181,19
1073.7542719841003,147,12
1076.0607941150665,1749,11
1076.1542310714722,1339,10
1076.7547090053558,574,7
1076.9290499687195,3601,42
1077.1580510139465,2001,13
1077.354280948639,1336,12
1077.3544981479645,3600,13
1077.362725019455,5459,79
1077.6757080554962,51,10
1077.7602860927582,1590,24
1079.0571720600128,1337,22
1079.3585600852966,1704,9
1082.1583740711212,1601,59
1082.158411026001,6143,6
1082.259407043457,4314,12
1082.5554299354553,199,6
1082.5555200576782,6191,19
1082.5555529594421,56,8
1082.5620701313019,156,13
1082.5622110366821,3602,22
1082.7622561454773,56,9
1083.3592331409454,56,12
1083.4609661102295,851,7
1083.4610450267792,3604,16
1084.15838098526,6189,16
1084.1585230827332,6542,9
1084.2576079368591,573,6
1084.3603401184082,57,9
1084.4614169597626,1179,31
1085.1566240787506,1349,9
1085.3580861091614,2003,10
1085.5570940971375,157,12
1085.5579941272736,2375,16
1085.5592000484467,1225,29
1085.656993150711,3866,31
1085.7617280483246,7435,60
1085.7627260684967,851,10
1085.8627979755402,248,16
1085.9556510448456,574,6
1086.0541200637817,1092,19
1086.061388015747,852,11
1086.265615940094,250,8
1086.2658710479736,3866,81
1086.3577570915222,229,13
1086.358689069748,1091,14
1086.3597030639648,1179,22
1086.3597991466522,2339,104
1086.4606959819794,852,9
1086.4607191085815,238,19
1086.462732076645,1735,49
1086.4627969264984,7436,27
1086.6620080471039,228,14
1086.662122964859,7436,20
1086.7630469799042,852,10
1086.7664930820465,2006,18
1086.8557450771332,1092,25
1086.8602261543274,1177,16
1086.861886024475,6192,12
1086.9548211097717,1459,18
1086.9610300064087,852,8
1087.1601519584656,1349,12
1087.160234928131,3606,220
1087.1640410423279,240,6
1087.254732131958,3539,20
1087.254755973816,7289,13
1087.2557179927826,2009,11
1087.2558591365814,3542,9
1087.2613101005554,1417,40
1087.2614510059357,6149,6
1087.2622060775757,851,12
1087.2623400688171,6193,10
1087.3544631004333,1092,15
1087.4596419334412,564,20
1087.5594539642334,7294,6
1087.5607690811157,5459,147
1087.5621030330658,3136,14
1087.5632090568542,3540,6
1087.5659110546112,840,19
1087.6573779582977,238,8
1087.6596269607544,1179,36
1087.6607229709625,1460,17
1087.6614470481873,6193,8
1087.6617600917816,1225,14
1087.7548849582672,1349,12
1087.7623879909515,65,14
1087.8544991016388,7436,24
