time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.09659466666666666,0.10007555555555556,0.09777568253968254,0.09746488888888889,0.0009508457340585183,0.049167555555555555,0.05003777777777778,0.04958091111111111,0.04960266666666667,0.00029106949575316847,0.40160755555555555,0.419012,0.4082647555555556,0.407264,0.004764615674990995,0.03959511111111111,0.04046533333333333,0.040008466666666666,0.040030222222222224,0.0002564942171994767,0.32241733333333333,0.3359057777777778,0.3276386666666667,0.3272035555555556,0.0038156044234235525,0.049167555555555555,0.050908,0.049841977777777775,0.04960266666666667,0.0004235354658870549,2.21254,2.286944,2.241170311111111,2.235165777777778,0.024019788590305374,0.14402177777777778,0.14532711111111113,0.14452215555555556,0.14445688888888888,0.00044105331331389,1.1095333333333335,1.1369453333333333,1.1186271555555556,1.1204111111111112,0.009688332944192692,0.025236444444444447,0.025671555555555555,0.025475755555555556,0.025671555555555555,0.00021646504465052475,64,8,8192,28672,32768,True,3808,1
0.09659466666666666,0.10051066666666668,0.098977417989418,0.09920533333333334,0.0009740405019088573,0.049167555555555555,0.050472888888888894,0.049798466666666666,0.04960266666666667,0.00029106949575316847,0.40160755555555555,0.4181417777777778,0.4098529111111111,0.40943955555555556,0.004832427526820769,0.03959511111111111,0.04046533333333333,0.03985617777777778,0.040030222222222224,0.00025371119578014464,0.32372266666666666,0.3359057777777778,0.32970544444444444,0.33003177777777776,0.003701962052683157,0.04960266666666667,0.050472888888888894,0.050190066666666665,0.05003777777777778,0.0002490037145837907,2.216020888888889,2.3073942222222223,2.254114866666667,2.2593144444444446,0.022883069999283242,0.14358666666666667,0.14489200000000002,0.14423933333333333,0.14445688888888888,0.00037681727569107896,1.1095333333333335,1.1565253333333334,1.1282213555555556,1.1304186666666667,0.011066266523310254,0.024801333333333335,0.025671555555555555,0.0250624,0.025236444444444447,0.00025371119578014464,64,8,8192,28672,32768,True,3776,1
0.09485422222222223,0.09746488888888889,0.09607667724867724,0.09659466666666666,0.0008969447087683883,0.048732444444444446,0.04960266666666667,0.049145799999999996,0.049167555555555555,0.00035012253163782157,0.3950808888888889,0.41379066666666664,0.4031957111111111,0.40313044444444446,0.006298261514041697,0.038724888888888885,0.03959511111111111,0.03920351111111111,0.03916,0.00023431450427485273,0.31502044444444444,0.3319897777777778,0.32339633333333334,0.32350511111111113,0.005697920798820363,0.048732444444444446,0.050472888888888894,0.04960266666666667,0.04960266666666667,0.0004961029960764529,2.168158666666667,2.251264888888889,2.2122136666666665,2.2166735555555555,0.030803246977438664,0.14228133333333334,0.14402177777777778,0.14284697777777774,0.14271644444444445,0.0005853821307593096,1.0869075555555556,1.1265026666666667,1.1063135111111113,1.1043120000000002,0.015731177308269,0.024801333333333335,0.025236444444444447,0.02501888888888889,0.02501888888888889,0.00021755555555555555,64,8,8192,28672,32768,True,3744,1
0.09137333333333333,0.09354888888888889,0.0924507513227513,0.09267866666666666,0.0006097331746539899,0.047427111111111114,0.04829733333333333,0.04801451111111107,0.04786222222222222,0.0002490037145837907,0.3828977777777778,0.3976915555555556,0.3911648888888889,0.3907297777777778,0.0036585574624669543,0.03785466666666666,0.038724888888888885,0.038333288888888886,0.03828977777777778,0.00023431450427485273,0.30805866666666665,0.3193715555555556,0.3145200666666666,0.3141502222222222,0.0027665505920317834,0.04786222222222222,0.048732444444444446,0.04838435555555555,0.04829733333333333,0.00026106666666666665,2.0502435555555554,2.1089835555555556,2.080788355555556,2.0839646666666667,0.01486565245940956,0.13967066666666667,0.14097600000000002,0.14047562222222224,0.14054088888888888,0.000316017698363534,1.0551444444444447,1.0877777777777777,1.0732885777777779,1.076464888888889,0.008340184535483961,0.024366222222222223,0.025236444444444447,0.024605533333333336,0.024583777777777777,0.0002564942171994767,64,8,8192,28672,32768,True,3712,1
0.0905031111111111,0.0944191111111111,0.0932795343915344,0.09311377777777778,0.0009727173763238126,0.046121777777777775,0.047427111111111114,0.04686146666666667,0.046992,0.00027860705015315235,0.3833328888888889,0.40943955555555556,0.4040441777777778,0.4059586666666667,0.005738520092097548,0.03741955555555555,0.038724888888888885,0.03815924444444444,0.03828977777777778,0.0003107314858463386,0.30805866666666665,0.328944,0.32441884444444447,0.3256806666666666,0.004666858252998488,0.046121777777777775,0.04786222222222222,0.0471878,0.046992,0.00037618872266685356,2.125952888888889,2.176425777777778,2.1561931111111106,2.1603266666666667,0.01678339239005387,0.13662488888888888,0.13923555555555556,0.13849586666666663,0.13880044444444445,0.0005346734847630078,1.0560146666666668,1.1212813333333334,1.1104688222222223,1.119540888888889,0.01547875289344381,0.024366222222222223,0.024801333333333335,0.024605533333333336,0.024801333333333335,0.00021646504465052475,64,8,8192,28672,32768,True,3680,1
0.09180844444444444,0.09528933333333334,0.09410831746031742,0.0944191111111111,0.0012390237581869762,0.046121777777777775,0.04786222222222222,0.04714428888888889,0.04720955555555555,0.0005377628331256682,0.38942444444444446,0.41509599999999997,0.4065678222222222,0.40878688888888887,0.007913043164076842,0.03741955555555555,0.038724888888888885,0.03813748888888889,0.03828977777777778,0.00034467282106402593,0.31328,0.33416533333333337,0.32683371111111115,0.3285088888888889,0.006243920247313744,0.046121777777777775,0.04829733333333333,0.04731833333333329,0.047427111111111114,0.0006134140828486093,2.0820066666666666,2.2138453333333334,2.1700514,2.1899142222222223,0.046184390251888856,0.13662488888888888,0.13967066666666667,0.1383870888888889,0.1385828888888889,0.0008967406713230221,1.076464888888889,1.1447773333333333,1.1221733111111112,1.1325942222222223,0.025093682415596456,0.02393111111111111,0.024801333333333335,0.02432271111111111,0.024366222222222223,0.00018966053625447377,64,8,8192,28672,32768,True,3648,1
0.0905031111111111,0.09354888888888889,0.091829164021164,0.09180844444444444,0.0007533496772267131,0.046121777777777775,0.046992,0.04629582222222222,0.046121777777777775,0.000288620059534004,0.39290533333333333,0.40856933333333334,0.3996278,0.39964955555555554,0.003888040993217278,0.036984444444444445,0.03785466666666666,0.03746306666666666,0.03741955555555555,0.00018966053625447377,0.31632577777777776,0.32633333333333336,0.3208074222222222,0.3202417777777778,0.0030336326107144236,0.046121777777777775,0.047427111111111114,0.04673093333333333,0.04655688888888889,0.000288620059534004,2.086792888888889,2.1685937777777777,2.123298711111111,2.1242124444444443,0.01995158813414527,0.13618977777777777,0.13793022222222223,0.13662488888888885,0.13662488888888888,0.0004563483832704568,1.0851671111111112,1.1173653333333333,1.0967845777777776,1.0982204444444446,0.009745031934754367,0.02393111111111111,0.024366222222222223,0.024061644444444447,0.02393111111111111,0.00019939296023826423,64,8,8192,28672,32768,True,3616,1
0.09354888888888889,0.09659466666666666,0.09508213756613756,0.09528933333333334,0.0008125667491451313,0.047427111111111114,0.04829733333333333,0.048101533333333335,0.04829733333333333,0.0003219528214804909,0.3755008888888889,0.38202755555555556,0.37954742222222226,0.379852,0.002032020132591992,0.036984444444444445,0.03785466666666666,0.03741955555555555,0.03741955555555555,0.00030767001723625936,0.30501288888888894,0.3128448888888889,0.30742775555555557,0.30718844444444443,0.0016365904966811596,0.04786222222222222,0.049167555555555555,0.048427866666666666,0.04829733333333333,0.00033983264145386554,2.1594564444444444,2.2151506666666667,2.182560844444444,2.183822666666667,0.011919900456043055,0.13793022222222223,0.14010577777777777,0.1391050222222222,0.13923555555555556,0.0004980074291676249,1.0133737777777778,1.0355644444444445,1.0229897333333333,1.0246866666666667,0.00530746385953276,0.023496,0.024366222222222223,0.023865844444444402,0.02393111111111111,0.000316017698363534,64,8,8192,28672,32768,True,3584,1
0.08789244444444445,0.09267866666666666,0.09046167195767195,0.0905031111111111,0.0013948446132006549,0.044816444444444443,0.046992,0.046056511111111115,0.046121777777777775,0.0005377628331256682,0.36549333333333334,0.38811911111111114,0.38009131111111105,0.383768,0.007641714374874294,0.03611422222222222,0.036984444444444445,0.03670162222222222,0.036984444444444445,0.0003711219765541371,0.28891377777777777,0.29544044444444445,0.2925034444444444,0.2930473333333333,0.002122142652958579,0.04525155555555555,0.047427111111111114,0.04649162222222222,0.04655688888888889,0.0006040840473777246,2.000205777777778,2.0976706666666667,2.059750733333333,2.0728693333333337,0.03391893449883552,0.133144,0.13531955555555555,0.13453635555555554,0.13488444444444445,0.0006541154290856083,1.0490528888888888,1.1138844444444445,1.0928468222222223,1.1021364444444444,0.022063297745865542,0.022625777777777776,0.023496,0.023039133333333333,0.023060888888888888,0.0002564942171994767,64,8,8192,28672,32768,True,3552,1
0.08963288888888889,0.09267866666666666,0.09112469841269841,0.09137333333333333,0.0008552944899173781,0.04568666666666667,0.046992,0.0462088,0.046121777777777775,0.0003534859376950073,0.3772413333333333,0.3911648888888889,0.3820493111111111,0.38115733333333335,0.0037466957702177546,0.03611422222222222,0.036984444444444445,0.03648406666666666,0.036549333333333336,0.00028449080438175417,0.2997915555555556,0.3128448888888889,0.30470831111111113,0.3041426666666667,0.0033452659754374613,0.046121777777777775,0.046992,0.04653513333333333,0.04655688888888889,0.0003219528214804909,2.0480679999999998,2.122907111111111,2.0726082666666668,2.069170888888889,0.020809686428970988,0.133144,0.13488444444444445,0.1338184222222222,0.13379666666666667,0.0004453251158035196,1.0890831111111112,1.1295484444444446,1.1027891111111112,1.1021364444444444,0.009572938876119786,0.022625777777777776,0.023060888888888888,0.02286508888888889,0.023060888888888888,0.00021646504465052475,64,8,8192,28672,32768,True,3520,1
0.08832755555555556,0.09093822222222223,0.0897157671957672,0.08963288888888889,0.0007900654717321897,0.04568666666666667,0.04655688888888889,0.046143533333333334,0.046121777777777775,0.00035012253163782157,0.37289022222222223,0.3911648888888889,0.3836157111111111,0.3850733333333333,0.005078466208182763,0.03611422222222222,0.036984444444444445,0.03648406666666666,0.036549333333333336,0.00028449080438175417,0.29718088888888894,0.3119746666666667,0.3057090666666667,0.30718844444444443,0.004840109974059179,0.04568666666666667,0.046992,0.04646986666666667,0.04655688888888889,0.0003256073405912228,2.028052888888889,2.1168155555555557,2.080005155555556,2.091144,0.026977731026282006,0.13270888888888888,0.13444933333333334,0.1334268222222222,0.13357911111111112,0.00048207090867179197,1.079945777777778,1.1269377777777778,1.1050952,1.1136668888888888,0.014563293038676697,0.022625777777777776,0.023060888888888888,0.022799822222222224,0.022625777777777776,0.0002131600407275162,64,8,8192,28672,32768,True,3488,1
0.08702222222222222,0.09137333333333333,0.088990582010582,0.08876266666666666,0.0012711760047004396,0.04525155555555555,0.046992,0.046100022222222224,0.046121777777777775,0.00048598229861579,0.3585315555555556,0.38072222222222224,0.36705973333333336,0.36592844444444445,0.0065214432431274765,0.03567911111111111,0.036984444444444445,0.03626651111111111,0.03611422222222222,0.000316017698363534,0.29892133333333337,0.32372266666666666,0.3069708888888889,0.3061006666666667,0.0063166085719990155,0.04568666666666667,0.047427111111111114,0.04633933333333333,0.046121777777777775,0.0004666046837143545,1.9701831111111114,2.07548,2.014629711111111,2.0023813333333336,0.038389346859278216,0.13183866666666666,0.13444933333333334,0.1329046888888889,0.13270888888888888,0.0008534724131452626,0.9620306666666666,1.0033662222222222,0.9805663999999998,0.9742137777777777,0.015987239897300196,0.022190666666666664,0.023060888888888888,0.02266928888888889,0.022625777777777776,0.00018966053625447377,64,8,8192,28672,32768,True,3456,1
0.08658711111111111,0.09137333333333333,0.08942569312169311,0.08963288888888889,0.001087728444333544,0.043076,0.044816444444444443,0.0442508,0.04438133333333333,0.0003916,0.3585315555555556,0.3755008888888889,0.37091046666666666,0.37202,0.0035839925525578014,0.035244000000000004,0.036549333333333336,0.03607071111111111,0.03611422222222222,0.0003045777777777778,0.29587555555555556,0.3137151111111111,0.3096250666666666,0.3108868888888889,0.00398880858204518,0.04351111111111111,0.044816444444444443,0.04440308888888889,0.04438133333333333,0.00035012253163782157,1.9405955555555556,2.0589457777777778,2.0353410000000003,2.0350146666666666,0.02642198563388145,0.12792266666666666,0.13053333333333333,0.12988066666666667,0.13009822222222223,0.0006075996001266165,1.0712435555555557,1.1373804444444444,1.1245881777777778,1.1251973333333334,0.01458005329421745,0.021755555555555556,0.022625777777777776,0.022386466666666667,0.022408222222222222,0.0002564942171994767,64,8,8192,28672,32768,True,3424,1
0.086152,0.0905031111111111,0.08843115343915342,0.08832755555555556,0.0013354084656415615,0.04351111111111111,0.044816444444444443,0.044098511111111106,0.04416377777777778,0.0004620175246529006,0.3589666666666667,0.38159244444444446,0.3712150444444444,0.3726726666666667,0.006266619708689281,0.035244000000000004,0.03611422222222222,0.035657355555555555,0.03567911111111111,0.00029106949575316847,0.30240222222222224,0.3202417777777778,0.3109086444444444,0.311322,0.004339074518094851,0.04351111111111111,0.04525155555555555,0.04451186666666667,0.04459888888888889,0.00045841800106853815,1.9727937777777778,2.0963653333333334,2.0424115555555558,2.0487206666666666,0.03656771733417468,0.12792266666666666,0.12966311111111112,0.12903219999999999,0.12922799999999998,0.0006226043187914518,1.0912586666666666,1.1526093333333334,1.1272206,1.1315064444444445,0.020572647369219897,0.021755555555555556,0.022190666666666664,0.021994866666666665,0.022190666666666664,0.00021646504465052475,64,8,8192,28672,32768,True,3392,1
0.08136577777777777,0.08702222222222222,0.08412148148148146,0.08397644444444445,0.0018329507701968066,0.04177066666666667,0.04394622222222223,0.042967222222222226,0.043076,0.0006723135493517511,0.33938666666666667,0.3715848888888889,0.35522471111111115,0.3559208888888889,0.010405798436175898,0.033938666666666666,0.03567911111111111,0.03483064444444444,0.03480888888888889,0.0004660972287695514,0.2845626666666667,0.3102342222222222,0.2972679111111111,0.29892133333333337,0.008370207914700114,0.04220577777777778,0.04438133333333333,0.043402333333333334,0.04351111111111111,0.0006134140828486093,1.896214222222222,2.031533777777778,1.9572603111111113,1.9588702222222225,0.049011573007743135,0.12487688888888888,0.12792266666666666,0.12655206666666666,0.12683488888888889,0.0010858180123986384,1.0212057777777779,1.116495111111111,1.072679422222222,1.0812511111111112,0.034425814030552275,0.021320444444444444,0.022190666666666664,0.021886088888888888,0.021755555555555556,0.0002422596138315809,64,8,8192,28672,32768,True,3360,1
0.08441155555555556,0.08919777777777778,0.08749877248677244,0.08789244444444445,0.0011621447860715463,0.04351111111111111,0.044816444444444443,0.04431606666666667,0.04438133333333333,0.000395807641895292,0.3363408888888889,0.3506995555555556,0.34410762222222224,0.34569577777777777,0.0039263202897595745,0.035244000000000004,0.03611422222222222,0.03574437777777778,0.03567911111111111,0.000316017698363534,0.28369244444444447,0.30240222222222224,0.2934824444444445,0.2941351111111111,0.004585212367417747,0.04351111111111111,0.04525155555555555,0.04449011111111111,0.04438133333333333,0.0004537480864157134,1.9271071111111113,2.048503111111111,1.993787888888889,2.003469111111111,0.029627480456828465,0.12705244444444444,0.13009822222222223,0.12853182222222218,0.12857533333333332,0.0008186566702248557,0.9716031111111112,1.0264271111111112,1.0051066666666666,1.0129386666666667,0.01527977403491374,0.021755555555555556,0.022625777777777776,0.022212422222222222,0.022190666666666664,0.0001671075930480616,64,8,8192,28672,32768,True,3328,1
